Brand;Model;Variant;Price;FuelType;BodyType;Doors;Seats;Transmission
Tata;Nexon;Xza Plus Dual Tone;Rs. 10,30,000;Petrol;SUV;5;5;Automatic
Tata;Nexon;Xza Plus (O);Rs. 11,00,000;Petrol;SUV;5;5;Automatic
Tata;Nexon;Xza Plus (O) Dual Tone;Rs. 11,20,000;Petrol;SUV;5;5;Automatic
Tata;Nexon;Xe Diesel;Rs. 8,45,000;Diesel;SUV;5;5;Manual
Tata;Nexon;Xm Diesel;Rs. 9,20,000;Diesel;SUV;5;5;Manual
Tata;Nexon;Xz Diesel;Rs. 10,20,000;Diesel;SUV;5;5;Manual
Tata;Nexon;Xz Plus Diesel;Rs. 11,00,000;Diesel;SUV;5;5;Manual
Tata;Nexon;Xz Plus Diesel Dual Tone;Rs. 11,20,000;Diesel;SUV;5;5;Manual
Tata;Nexon;Xz Plus (O) Diesel;Rs. 11,90,000;Diesel;SUV;5;5;Manual
Tata;Nexon;Xz Plus (O) Diesel Dual Tone;Rs. 12,10,000;Diesel;SUV;5;5;Manual
Tata;Nexon;Xma Diesel;Rs. 9,80,000;Diesel;SUV;5;5;Automatic
Tata;Nexon;Xza Plus Diesel;Rs. 11,60,000;Diesel;SUV;5;5;Automatic
Tata;Nexon;Xza Plus Diesel Dual Tone;Rs. 11,80,000;Diesel;SUV;5;5;Automatic
Tata;Nexon;Xza Plus (O) Diesel;Rs. 12,50,000;Diesel;SUV;5;5;Automatic
Tata;Nexon;Xza Plus (O) Diesel Dual Tone;Rs. 12,70,000;Diesel;SUV;5;5;Automatic
Fiat;Linea;Active Fire;Rs. 7,15,860;Petrol;Sedan;4;5;Manual
Fiat;Linea;Active Multijet;Rs. 8,62,175;Diesel;Sedan;4;5;Manual
Fiat;Linea;Dynamic Multijet;Rs. 9,32,025;Diesel;Sedan;5;5;Manual
Fiat;Linea;Emotion Multijet;Rs. 9,91,434;Diesel;Sedan;4;5;Manual
Fiat;Linea;T-Jet Emotion;Rs. 9,97,763;Petrol;Sedan;4;5;Manual
Mahindra;Bolero Power Plus;Zlx;Rs. 8,86,398;Diesel;SUV;5;7;Manual
Mahindra;Bolero Power Plus;Slx;Rs. 8,51,302;Diesel;SUV;5;7;Manual
Mahindra;Bolero Power Plus;Sle;Rs. 7,85,656;Diesel;SUV;5;7;Manual
Mahindra;Bolero Power Plus;Lx;Rs. 7,49,192;Diesel;SUV;5;7;Manual
Mahindra;Bolero Power Plus;Plus Ac Bs4 Ps;Rs. 8,59,497;Diesel;SUV;5;7;Manual
Mahindra;Bolero Power Plus;Plus Non Ac Bs4 Ps;Rs. 8,19,117;Diesel;SUV;5;9;Manual
Maruti Suzuki;Vitara Brezza;Ldi;Rs. 7,62,742;Diesel;SUV;5;5;Manual
Maruti Suzuki;Vitara Brezza;Vdi;Rs. 8,14,742;Diesel;SUV;5;5;Manual
Maruti Suzuki;Vitara Brezza;Zdi;Rs. 8,92,243;Diesel;SUV;5;5;Manual
Maruti Suzuki;Vitara Brezza;Zdi+;Rs. 9,87,743;Diesel;SUV;5;5;Manual
Maruti Suzuki;Vitara Brezza;Zdi+ Dual Tone;Rs. 10,03,552;Diesel;SUV;5;5;Manual
Maruti Suzuki;Vitara Brezza;Zdi+ Ags;Rs. 10,37,742;Diesel;SUV;5;5;Manual
Maruti Suzuki;Vitara Brezza;Vdi Ags;Rs. 8,64,742;Diesel;SUV;5;5;Automatic
Maruti Suzuki;Vitara Brezza;Zdi Ags;Rs. 9,42,243;Diesel;SUV;5;5;Automatic
Maruti Suzuki;Vitara Brezza;Zdi+ Dual Tone Ags;Rs. 10,59,742;Diesel;SUV;5;5;Automatic
Hyundai;I20 Active;1.2 S;Rs. 7,74,035;Petrol;Hatchback;5;5;Manual
Hyundai;I20 Active;1.2 Sx;Rs. 8,58,536;Petrol;Hatchback;5;5;Manual
Hyundai;I20 Active;1.2 Sx Dual Tone;Rs. 8,82,298;Petrol;Hatchback;5;5;Manual
Hyundai;I20 Active;1.4 Sx;Rs. 9,93,393;Diesel;Hatchback;5;5;Manual
Ford;Ecosport;1.5L Ti-Vct Ambiente;Rs. 7,91,000;Petrol;SUV;5;5;Manual
Ford;Ecosport;1.5L Ti-Vct Trend;Rs. 8,71,000;Petrol;SUV;5;5;Manual
Ford;Ecosport;1.5L Ti-Vct Titanium;Rs. 9,50,000;Petrol;SUV;5;5;Manual
Ford;Ecosport;1.5L Ti-Vct Titanium Plus At;Rs. 11,30,000;Petrol;SUV;5;5;Automatic
Ford;Ecosport;1.5L Tdci Ambiente;Rs. 8,41,000;Diesel;SUV;5;5;Manual
Ford;Ecosport;1.5L Tdci Trend;Rs. 9,21,000;Diesel;SUV;5;5;Manual
Ford;Ecosport;1.5L Tdci Titanium;Rs. 9,99,900;Diesel;SUV;5;5;Manual
Ford;Ecosport;1.5L Tdci Titanium Plus;Rs. 10,90,000;Diesel;SUV;5;5;Manual
Ford;Ecosport;1.5L Ti-Vct Titanium Plus;Rs. 9,99,900;Petrol;SUV;5;5;Manual
Ford;Ecosport;1.5L Tdci Titanium S;Rs. 11,45,000;Diesel;SUV;5;5;Manual
Ford;Ecosport;1.5L Ti-Vct Thunder Edition;Rs. 9,99,900;Petrol;SUV;5;5;Manual
Ford;Ecosport;1.5L Tdci Thunder Edition;Rs. 10,90,000;Diesel;SUV;5;5;Manual
Renault;Duster;Rxe Petrol;Rs. 7,99,990;Petrol;SUV;5;5;Manual
Renault;Duster;Rxs Petrol;Rs. 9,19,990;Petrol;SUV;5;5;Manual
Renault;Duster;Rxs (Opt) Cvt;Rs. 9,99,990;Petrol;SUV;5;5;CVT
Renault;Duster;85 Ps Rxe Mt Diesel;Rs. 9,29,990;Diesel;SUV;5;5;Manual
Renault;Duster;85 Ps Rxs Mt Diesel;Rs. 9,99,990;Diesel;SUV;5;5;Manual
Renault;Duster;110 Ps Rxs Mt Diesel;Rs. 11,19,990;Diesel;SUV;5;5;Automatic
Renault;Duster;110 Ps Rxz Mt Diesel;Rs. 12,09,990;Diesel;SUV;5;5;Automatic
Renault;Duster;110 Ps Rxz Amt Diesel;Rs. 12,49,990;Diesel;SUV;5;5;Automatic
Renault;Duster;110 Ps Rxs Awd (Opt) Diesel;Rs. 12,49,990;Diesel;SUV;5;5;Automatic
Hyundai;Verna;1.6 Vtvt Sx;Rs. 9,99,900;Petrol;Sedan;4;5;Manual
Hyundai;Verna;1.6 Crdi Sx;Rs. 11,72,544;Diesel;Sedan;4;5;Manual
Hyundai;Verna;1.6 Crdi Sx (O);Rs. 13,01,881;Diesel;Sedan;4;5;Manual
Hyundai;Verna;1.6 Vtvt Sx (O);Rs. 11,72,999;Petrol;Sedan;4;5;Manual
Hyundai;Verna;1.6 Crdi Sx Plus At;Rs. 13,28,545;Diesel;Sedan;4;5;Automatic
Hyundai;Verna;1.6 Vtvt Sx(O) At;Rs. 12,87,999;Petrol;Sedan;4;5;Automatic
Hyundai;Verna;1.4 Vtvt Ex;Rs. 9,33,182;Petrol;Sedan;4;5;Manual
Hyundai;Verna;1.4 Vtvt E;Rs. 8,17,867;Petrol;Sedan;4;5;Manual
Hyundai;Verna;1.6 Vtvt Sx (O) Anniversary Edition;Rs. 11,78,894;Petrol;Sedan;4;5;Manual
Hyundai;Verna;1.6 Vtvt Sx Plus At;Rs. 11,62,875;Petrol;Sedan;4;5;Automatic
Hyundai;Verna;1.6 Crdi Sx(O) At;Rs. 14,07,871;Diesel;Sedan;4;5;Automatic
Hyundai;Verna;1.4 Crdi E;Rs. 9,42,867;Diesel;Sedan;4;5;Manual
Hyundai;Verna;1.4 Crdi Ex;Rs. 9,99,900;Diesel;Sedan;4;5;Manual
Mahindra;Xuv300;1.2 W4;Rs. 8,30,127;Petrol;SUV;5;5;Manual
Mahindra;Xuv300;1.2 W6;Rs. 9,15,128;Petrol;SUV;5;5;Manual
Mahindra;Xuv300;1.2 W8;Rs. 10,60,129;Petrol;SUV;5;5;Manual
Mahindra;Xuv300;1.2 W8(O);Rs. 11,84,129;Petrol;SUV;5;5;Manual
Mahindra;Xuv300;1.5 W4;Rs. 8,69,131;Diesel;SUV;5;5;Manual
Mahindra;Xuv300;1.5 W6;Rs. 9,50,131;Diesel;SUV;5;5;Manual
Mahindra;Xuv300;1.5 W8;Rs. 10,95,129;Diesel;SUV;5;5;Manual
Mahindra;Xuv300;1.5 W8 (O);Rs. 12,14,130;Diesel;SUV;5;5;Manual
Mahindra;Xuv300;1.5 W8 Amt;Rs. 11,49,800;Diesel;SUV;5;5;Automatic
Mahindra;Xuv300;1.5 W8 (O) Amt;Rs. 12,69,131;Diesel;SUV;5;5;Automatic
Mahindra;Xuv300;1.5 W6 Amt;Rs. 9,99,000;Diesel;SUV;5;5;AMT
Renault;Lodgy;85 Ps Std;Rs. 8,63,299;Diesel;MUV;4;8;Manual
Renault;Lodgy;85 Ps Rxe 8 Seater;Rs. 9,64,199;Diesel;MUV;4;8;Manual
Renault;Lodgy;Stepway Rxz 110Ps 8-Seater;Rs. 12,11,599;Diesel;MUV;4;;Manual
Renault;Lodgy;Stepway Rxz 110Ps 7-Seater;Rs. 12,11,599;Diesel;MUV;4;7;Manual
Renault;Lodgy;Stepway Rxl 85Ps 8-Seater;Rs. 10,53,899;Diesel;MUV;4;8;Manual
Renault;Lodgy;Stepway Rxz 85Ps 8-Seater;Rs. 11,30,099;Diesel;MUV;4;8;Manual
Renault;Lodgy;85 Ps Rxe 7 Seater;Rs. 9,64,199;Diesel;MUV;4;7;Manual
Volkswagen;Vento;Trendline 1.6 (P);Rs. 8,76,500;Petrol;Sedan;5;5;Manual
Volkswagen;Vento;Highline 1.6 (P);Rs. 9,99,900;Petrol;Sedan;4;5;Manual
Volkswagen;Vento;Comfortline 1.6 (P);Rs. 9,99,900;Petrol;Sedan;4;5;Manual
Volkswagen;Vento;Highline 1.2 (P) Dsg;Rs. 11,97,500;Petrol;Sedan;4;5;Automatic
Volkswagen;Vento;Highline Plus 1.2 (P) Dsg;Rs. 14,49,500;Petrol;Sedan;4;5;Automatic
Volkswagen;Vento;Trendline 1.5 (D);Rs. 9,58,500;Diesel;Sedan;4;5;Manual
Volkswagen;Vento;Comfortline 1.5 (D);Rs. 9,99,900;Diesel;Sedan;4;5;Manual
Volkswagen;Vento;Highline 1.5 (D);Rs. 12,10,500;Diesel;Sedan;4;5;Manual
Volkswagen;Vento;Highline 1.5 (D) Dsg;Rs. 13,36,500;Diesel;Sedan;4;5;Automatic
Volkswagen;Vento;Highline Plus 1.5 (D) Dsg;Rs. 13,17,500;Diesel;Sedan;4;5;Automatic
Volkswagen;Vento;Gt Line (D);Rs. 14,49,500;Diesel;Hatchback;5;5;Manual
Volkswagen;Vento;Gt Line (P) Dsg;Rs. 13,17,500;Petrol;Hatchback;5;5;Automatic
Mahindra;E2O Plus;P4;Rs. 8,81,425;Electric;Hatchback;4;4;Automatic
Mahindra;E2O Plus;P6;Rs. 9,57,177;Electric;Hatchback;4;4;Automatic
Tata;Tigor Ev;Xm+;Rs. 9,60,868;Electric;Sedan;5;5;Automatic
Tata;Tigor Ev;Xt+;Rs. 9,75,868;Electric;Sedan;5;5;Automatic
Tata;Tigor Ev;Xe+;Rs. 9,44,175;Electric;Sedan;5;5;Automatic
Honda;Brv;E Petrol;Rs. 9,52,900;Petrol;SUV;5;7;Manual
Honda;Brv;S Petrol;Rs. 10,52,900;Petrol;SUV;5;7;Manual
Honda;Brv;V Petrol;Rs. 11,67,900;Petrol;SUV;5;7;Manual
Honda;Brv;Vx Petrol;Rs. 12,71,900;Petrol;SUV;5;7;Manual
Honda;Brv;V Cvt Petrol;Rs. 12,85,900;Petrol;SUV;5;7;Automatic
Honda;Brv;S Diesel;Rs. 11,87,900;Diesel;SUV;5;7;Manual
Honda;Brv;V Diesel;Rs. 12,73,900;Diesel;SUV;5;7;Manual
Honda;Brv;Vx Diesel;Rs. 13,82,900;Diesel;SUV;5;7;Manual
Mahindra;Thar;Crde;Rs. 9,59,860;Diesel;SUV;3;6;Manual
Mahindra;Thar;700 Special Edition;Rs. 9,99,148;Diesel;SUV;3;6;Manual
Mahindra;Thar;Crde Abs;Rs. 9,74,860;Diesel;SUV;3;6;Manual
Force;Gurkha;Xpedition 5 Door;Rs. 9,99,000;Diesel;SUV;5;7;Manual
Force;Gurkha;Xplorer 3 Door;Rs. 10,75,000;Diesel;SUV;3;5;Manual
Force;Gurkha;Xtreme;Rs. 12,99,000;Diesel;SUV;3;5;Manual
Force;Gurkha;Xtreme Abs;Rs. 13,30,000;Diesel;SUV;3;5;Manual
Force;Gurkha;Xpedition 3 Door;Rs. 9,75,000;Diesel;SUV;5;7;Manual
Force;Gurkha;Xplorer 5 Door;Rs. 12,25,000;Diesel;SUV;5;5;Manual
Maruti Suzuki;Xl6;Zeta Mt;Rs. 9,84,689;Petrol;MPV;5;6;Manual
Maruti Suzuki;Xl6;Alpha Mt;Rs. 10,41,189;Petrol;MPV;5;6;Manual
Maruti Suzuki;Xl6;Zeta At;Rs. 10,94,689;Petrol;MPV;5;6;Automatic
Maruti Suzuki;Xl6;Alpha At;Rs. 11,51,189;Petrol;MPV;5;6;Automatic
Fiat;Abarth Avventura;1.4 T-Jet;Rs. 9,89,219;Petrol;Crossover;5;5;Manual
Mahindra;Tuv300 Plus;P4;Rs. 9,92,748;Diesel;SUV;5;9;Manual
Mahindra;Tuv300 Plus;P6;Rs. 10,29,650;Diesel;SUV;5;9;Manual
Mahindra;Tuv300 Plus;P8;Rs. 11,42,157;Diesel;SUV;5;9;Manual
Mahindra;Marazzo;M2 7 Str;Rs. 9,99,900;Diesel;MPV;5;7;Manual
Mahindra;Marazzo;M4 7 Str;Rs. 11,56,471;Diesel;MPV;5;7;Manual
Mahindra;Marazzo;M6 7 Str;Rs. 13,08,592;Diesel;MPV;5;7;Manual
Mahindra;Marazzo;M8 7 Str;Rs. 14,68,440;Diesel;MPV;5;7;Manual
Mahindra;Marazzo;M2 8 Str;Rs. 9,99,900;Diesel;MPV;5;8;Manual
Mahindra;Marazzo;M4 8 Str;Rs. 11,64,569;Diesel;MPV;5;8;Manual
Mahindra;Marazzo;M6 8 Str;Rs. 13,16,690;Diesel;MPV;5;8;Manual
Mahindra;Marazzo;M8 8 Str;Rs. 14,76,538;Diesel;MPV;5;8;Manual
Mahindra;Scorpio;S3 2Wd;Rs. 9,99,994;Diesel;SUV;5;9;Manual
Mahindra;Scorpio;4Wd Getaway;Rs. 12,36,258;Diesel;SUV;5;5;Manual
Mahindra;Scorpio;2Wd Getaway;Rs. 11,23,158;Diesel;SUV;5;5;Manual
Mahindra;Scorpio;S5 2Wd;Rs. 12,20,030;Diesel;SUV;5;9;Manual
Mahindra;Scorpio;S7 120 2Wd;Rs. 13,30,006;Diesel;SUV;5;9;Manual
Mahindra;Scorpio;S7 140 2Wd;Rs. 13,60,668;Diesel;SUV;5;9;Manual
Mahindra;Scorpio;S11 2Wd;Rs. 15,40,081;Diesel;SUV;5;9;Manual
Mahindra;Scorpio;S11 4Wd;Rs. 16,63,054;Diesel;SUV;5;9;Manual
Mahindra;Scorpio;S9 2Wd;Rs. 14,23,710;Diesel;SUV;5;9;Manual
Skoda;Monte Carlo;Monte Carlo 1.5 Tdi At;Rs. 14,25,599;Diesel;Sedan;4;5;Automatic
Skoda;Monte Carlo;Monte Carlo 1.6 Mpi At;Rs. 12,69,599;Petrol;Sedan;4;5;Automatic
Skoda;Monte Carlo;Monte Carlo 1.5 Tdi Mt;Rs. 12,99,599;Diesel;Sedan;4;5;Manual
Skoda;Monte Carlo;Monte Carlo 1.6 Mpi Mt;Rs. 11,39,599;Petrol;Sedan;4;5;Manual
Mahindra;Xuv500;G At;Rs. 16,10,180;Petrol;SUV;5;7;Automatic
Mahindra;Xuv500;W7;Rs. 14,18,313;Diesel;SUV;5;7;Manual
Mahindra;Xuv500;W7 At;Rs. 15,39,488;Diesel;SUV;5;7;Automatic
Mahindra;Xuv500;W9;Rs. 15,88,943;Diesel;SUV;5;7;Manual
Mahindra;Xuv500;W9 At;Rs. 17,10,118;Diesel;SUV;5;7;Automatic
Mahindra;Xuv500;W11;Rs. 17,16,319;Diesel;SUV;5;7;Manual
Mahindra;Xuv500;W11 At;Rs. 18,37,586;Diesel;SUV;5;7;Automatic
Mahindra;Xuv500;W11 (O);Rs. 17,41,319;Diesel;SUV;5;7;Manual
Mahindra;Xuv500;W11 (O) At;Rs. 18,62,586;Diesel;SUV;5;7;Automatic
Mahindra;Xuv500;G At;Rs. 16,10,180;Petrol;SUV;5;7;Automatic
Mahindra;Xuv500;W7;Rs. 14,18,313;Diesel;SUV;5;7;Manual
Mahindra;Xuv500;W7 At;Rs. 15,39,488;Diesel;SUV;5;7;Automatic
Mahindra;Xuv500;W9;Rs. 15,88,943;Diesel;SUV;5;7;Manual
Mahindra;Xuv500;W9 At;Rs. 17,10,118;Diesel;SUV;5;7;Automatic
Mahindra;Xuv500;W11;Rs. 17,16,319;Diesel;SUV;5;7;Manual
Mahindra;Xuv500;W11 At;Rs. 18,37,586;Diesel;SUV;5;7;Automatic
Mahindra;Xuv500;W11 (O);Rs. 17,41,319;Diesel;SUV;5;7;Manual
Mahindra;Xuv500;W11 (O) At;Rs. 18,62,586;Diesel;SUV;5;7;Automatic
Mahindra;Xuv500;W11 (O) Awd;Rs. 18,52,488;Diesel;SUV;5;7;Manual
Mahindra;Xuv500;W11 (O) Awd At;Rs. 19,73,664;Diesel;SUV;5;7;Automatic
Mahindra;Xuv500;W3;Rs. 12,30,924;Diesel;SUV;5;7;Manual
Mahindra;E Verito;D4;Rs. 12,93,214;Electric;Sedan;4;5;Automatic
Mahindra;E Verito;D2;Rs. 12,67,208;Electric;Sedan;4;5;Automatic
Mahindra;E Verito;D6;Rs. 13,03,241;Electric;Sedan;4;5;Automatic
Tata;Hexa;Xm Plus 4X2;Rs. 16,39,374;Diesel;SUV;5;7;Manual
Tata;Hexa;Xt 4X4;Rs. 19,29,417;Diesel;SUV;5;6;Manual
Tata;Hexa;Xta 4X2;Rs. 19,12,593;Diesel;SUV;5;6;Automatic
Tata;Hexa;Xt 4X2;Rs. 17,96,458;Diesel;SUV;5;6;Manual
Tata;Hexa;Xe 4X2;Rs. 13,71,864;Diesel;SUV;5;7;Manual
Tata;Hexa;Xm 4X2;Rs. 15,31,377;Diesel;SUV;5;7;Manual
Tata;Hexa;Xma 4X2;Rs. 16,55,587;Diesel;SUV;5;7;Automatic
Toyota;Innova Crysta;2.4 Gx 7 Str;Rs. 16,05,000;Diesel;MUV;5;7;Manual
Toyota;Innova Crysta;2.4 Vx 7 Str;Rs. 19,27,000;Diesel;MUV;5;7;Manual
Toyota;Innova Crysta;2.4 Gx 8 Str;Rs. 16,10,000;Diesel;MUV;5;8;Manual
Toyota;Innova Crysta;2.4 Vx 8 Str;Rs. 19,32,000;Diesel;MUV;5;8;Manual
Toyota;Innova Crysta;2.4 Zx 7 Str;Rs. 21,13,000;Diesel;MUV;5;7;Manual
Toyota;Innova Crysta;2.7 Gx At 8 Str;Rs. 16,20,000;Petrol;MUV;5;8;Automatic
Toyota;Innova Crysta;2.7 Gx At 7 Str;Rs. 16,15,000;Petrol;MUV;5;7;Automatic
Toyota;Innova Crysta;2.7 Zx At 7 Str;Rs. 21,03,000;Petrol;MUV;5;7;Automatic
Toyota;Innova Crysta;2.7 Vx 7 Str;Rs. 18,07,000;Petrol;MUV;5;7;Manual
Toyota;Innova Crysta;2.7 Gx Mt 7 Str;Rs. 14,93,000;Petrol;MUV;5;7;Manual
Toyota;Innova Crysta;2.7 Gx Mt 8 Str;Rs. 14,98,000;Petrol;MUV;5;8;Manual
Toyota;Innova Crysta;Touring Sport 2.4 Vx 7 Str;Rs. 20,97,000;Diesel;MUV;5;7;Manual
Toyota;Innova Crysta;Touring Sport 2.7 Vx 7 Str;Rs. 18,92,000;Petrol;MUV;5;7;Manual
Toyota;Innova Crysta;Touring Sport 2.7 Zx At 7 Str;Rs. 21,71,000;Petrol;MUV;5;7;Automatic
Toyota;Innova Crysta;2.4 G Plus 7 Str;Rs. 15,92,000;Diesel;MUV;5;7;Manual
Toyota;Innova Crysta;2.4 G Plus 8 Str;Rs. 15,87,000;Diesel;MUV;5;8;Manual
Jeep;Compass;1.4 Limited At;Rs. 19,96,000;Petrol;SUV;5;5;Automatic
Jeep;Compass;1.4 Sport;Rs. 15,60,000;Petrol;SUV;5;5;Manual
Jeep;Compass;1.4 Limited (O) At;Rs. 20,55,000;Petrol;SUV;5;5;Automatic
Jeep;Compass;2.0 Sport;Rs. 16,61,000;Diesel;SUV;5;5;Manual
Jeep;Compass;2.0 Longitude;Rs. 18,03,000;Diesel;SUV;5;5;Manual
Jeep;Compass;2.0 Longitude (O);Rs. 18,88,000;Diesel;SUV;5;5;Manual
Jeep;Compass;2.0 Limited;Rs. 19,73,000;Diesel;SUV;5;5;Manual
Jeep;Compass;2.0 Limited (O);Rs. 20,22,000;Diesel;SUV;5;5;Manual
Jeep;Compass;2.0 Limited 4X4;Rs. 21,51,000;Diesel;SUV;5;5;Manual
Jeep;Compass;2.0 Limited (O) 4X4;Rs. 21,99,000;Diesel;SUV;5;5;Manual
Jeep;Compass;1.4 Limited Plus At Petrol;Rs. 21,67,000;Petrol;SUV;5;5;Automatic
Jeep;Compass;2.0 Limited Plus 4X2 Diesel;Rs. 21,33,000;Diesel;SUV;5;5;Manual
Jeep;Compass;2.0 Limited Plus 4X4 Diesel;Rs. 23,11,000;Diesel;SUV;5;5;Manual
Jeep;Compass;2.0 Sport Plus;Rs. 16,99,000;Diesel;SUV;5;5;Manual
Jeep;Compass;1.4 Sport Plus;Rs. 15,99,000;Petrol;SUV;5;5;Manual
Jeep;Compass;1.4 Longitude (O) At;Rs. 19,00,000;Petrol;SUV;5;5;Automatic
Jeep;Compass;1.4 Limited (O) At Petrol Black Pack;Rs. 20,70,000;Petrol;SUV;5;5;Automatic
Jeep;Compass;2.0 Limited (O) Black Pack;Rs. 20,36,300;Diesel;SUV;5;5;Manual
Jeep;Compass;2.0 Limited (O) 4X4 Black Pack;Rs. 22,14,000;Diesel;SUV;5;5;Manual
Jeep;Compass;2.0 Limited Plus 4X4 At;Rs. 24,99,000;Diesel;SUV;5;5;Automatic
Jeep;Compass;2.0 Longitude 4X4 At;Rs. 21,96,000;Diesel;SUV;5;5;Automatic
Toyota;Corolla Altis;G Petrol;Rs. 16,45,000;Petrol;Sedan;4;5;Manual
Toyota;Corolla Altis;G At Petrol;Rs. 18,06,000;Petrol;Sedan;4;5;Automatic
Toyota;Corolla Altis;Gl Petrol;Rs. 18,82,000;Petrol;Sedan;4;5;Manual
Toyota;Corolla Altis;Gl Diesel;Rs. 19,36,000;Diesel;Sedan;4;5;Manual
Toyota;Corolla Altis;G Diesel;Rs. 17,71,000;Diesel;Sedan;4;5;Manual
Toyota;Corolla Altis;Vl At Petrol;Rs. 20,19,000;Petrol;Sedan;4;5;Automatic
Honda;Civic;1.8 V Cvt;Rs. 17,93,900;Petrol;Sedan;4;5;Automatic
Honda;Civic;1.8 Vx Cvt;Rs. 19,44,900;Petrol;Sedan;4;5;Automatic
Honda;Civic;1.8 Zx Cvt;Rs. 21,24,900;Petrol;Sedan;4;5;Automatic
Honda;Civic;1.6 Vx Mt;Rs. 20,54,900;Diesel;Sedan;4;5;Manual
Honda;Civic;1.6 Zx Mt;Rs. 22,34,900;Diesel;Sedan;4;5;Manual
Mg;Zs Ev;Excite;Rs. 20,88,000;Electric;SUV;5;5;Automatic
Mg;Zs Ev;Exclusive;Rs. 23,58,000;Electric;SUV;5;5;Automatic
Kia;Carnival;Premium 7 Str;Rs. 24,95,000;Diesel;MUV;5;7;Automatic
Kia;Carnival;Premium 8 Str;Rs. 25,15,000;Diesel;MUV;5;7;Automatic
Kia;Carnival;Prestige 7 Str;Rs. 28,95,000;Diesel;MUV;5;7;Automatic
Kia;Carnival;Prestige 9 (6+3) Str;Rs. 29,95,000;Diesel;MUV;5;7;Automatic
Kia;Carnival;Limousine 7 Str;Rs. 33,95,000;Diesel;MUV;5;7;Automatic
Skoda;Superb;Style 1.8 Tsi Mt;Rs. 25,99,599;Petrol;Sedan;4;5;Manual
Skoda;Superb;Style 1.8 Tsi At;Rs. 27,79,599;Petrol;Sedan;4;5;Automatic
Skoda;Superb;L & K 1.8 Tsi At;Rs. 30,99,599;Petrol;Sedan;4;5;Automatic
Skoda;Superb;L & K 2.0 Tdi At;Rs. 33,49,599;Diesel;Sedan;4;5;Automatic
Skoda;Superb;Style 2.0 Tdi At;Rs. 30,29,599;Diesel;Sedan;4;5;Automatic
Skoda;Superb;Corporate Edition 1.8 Tsi At;Rs. 25,99,599;Petrol;Sedan;4;5;Automatic
Skoda;Superb;Corporate Edition 2.0 Tdi At;Rs. 28,49,599;Diesel;Sedan;4;5;Automatic
Volvo;V40;Kinetic;Rs. 27,69,000;Diesel;Hatchback;5;5;Automatic
Volvo;V40;R Design;Rs. 31,91,000;Diesel;Hatchback;5;5;Automatic
Toyota;Fortuner;2.8 4X2 At;Rs. 32,05,000;Diesel;SUV;5;7;Automatic
Toyota;Fortuner;2.8 4X2 Mt;Rs. 30,19,000;Diesel;SUV;5;7;Manual
Toyota;Fortuner;2.8 4X4 Mt;Rs. 32,16,000;Diesel;SUV;5;7;Manual
Toyota;Fortuner;2.8 4X4 At;Rs. 33,95,000;Diesel;SUV;5;7;Automatic
Toyota;Fortuner;2.7 4X2 At;Rs. 29,77,000;Petrol;SUV;5;7;Automatic
Toyota;Fortuner;2.7 4X2 Mt;Rs. 28,18,000;Petrol;SUV;5;7;Manual
Toyota;Fortuner;Trd Celebratory Edition;Rs. 34,20,000;Diesel;SUV;5;7;Automatic
Ford;Endeavour;3.2L 4X4 At Titanium Plus;Rs. 34,70,000;Diesel;SUV;5;7;Automatic
Ford;Endeavour;2.2L 4X2 At Titanium Plus;Rs. 32,33,000;Diesel;SUV;5;7;Automatic
Ford;Endeavour;2.2L 4X2 Mt Titanium;Rs. 29,20,000;Diesel;SUV;5;7;Manual
Mini;Cooper 3 Door;Cooper D;Rs. 29,90,000;Diesel;Hatchback;3;4;Automatic
